filename,title,link,category_real
Superstition/0383619046804886644.mp4,Lời Phật Dạy,https://v16m.byteicdn.com/25a29fd2a2dac4a48debef508258bc57/695545a2/video/tos/alisg/tos-alisg-pve-0037/oMiWDEAOQGZgBvJ3IFx0cQFL5YUf7GfejOAceH/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1640&bt=820&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYl8gQsE1Gb1EPoiP8Z4ka&mime_type=video_mp4&qs=0&rc=ZWdpOGY7NDc0ZDU3aTk4NUBpM2h2cWs5cjRpczMzODgzNEBfL2AxYi1gNjExYWI0YmJhYSMyLjFlMmRzY2BgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231094644FE3F601CB386A9C0C51B&btag=e00088000&cc=10,Superstition
Superstition/1253617844416502995.mp4,Lời Phật Dạy Hay ||,https://v16m.byteicdn.com/b9ee0e521ea8b69501b0feb7c61ada59/695546f3/video/tos/alisg/tos-alisg-pve-0037/oYWFfXGpAyr86VYeJZswA0QxbRgJRendM9e6QA/?a=0&bti=Ozk3QGo4dik3OjlmMzAuYCM6bTQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5808&bt=2904&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlLaQsE1Gbcs.xPP8Z4ka&mime_type=video_mp4&qs=0&rc=Nzk6ZGhnOWk5ZWRlO2dkNEBpanh3dXQ5cndpczMzODgzNEBjNjBgX2MwXjMxMy0zL2FeYSNqZzFrMmRjY2BgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231095237D8D62BC117C7E3C75CB3&btag=e00088000&cc=10,Superstition
Superstition/0789818247973383111.mp4,Top 7 Loại Cây T.r.ừ T.à Mà Bạn Không Hay Biết,https://v16m.byteicdn.com/3e1af36b0bd95e634641130d2f4b1cba/695549fe/video/tos/alisg/tos-alisg-pve-0037c001/oMfAA2yjA40IILoMjxICDfOwEQRggAW4e65u8M/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2258&bt=1129&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlQ.QsE1GbPqNKMf8Z4ka&mime_type=video_mp4&qs=0&rc=aGdoOWlkOzk6aDg5NzlpaEBpM3c6ams5cjc3czMzODczNEAvYGMwMzRjNjQxLS8zYF5gYSNlYy1jMmRjYWJgLS1kMTFzcw%3D%3D&vvpl=1&l=202512311004334050A492A84AF9AD7DA7&btag=e00090000&cc=10,Superstition
Superstition/8488274816031201158.mp4,Trả lời @Vi Cách hoá giải luồng khí xấu vào nhà?,https://v16m.byteicdn.com/facb6303247fe6c0dba7ad7d3e35ab78/69554af9/video/tos/alisg/tos-alisg-pve-0037/oIeIYFKXDD4NDonbaVFqAfEErAtuQlCfEFCLM7/?a=0&bti=Ozk3QGo4dik3OjlmMzAuYCM6bTQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=1%7C0%7C0%7C&cv=1&br=1392&bt=696&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlG2QsE1GbNdSKpP8Z4ka&mime_type=video_mp4&qs=0&rc=NGczaGZkOjppaDc5aWk7Z0BpamRoOHA5cmp3cDMzODgzNEAvNDM2M2FhNjMxXmAxNGFhYSNeYmxzMmRrc2FgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231100930053422F46352F5AB5A49&btag=e00090000&cc=10,Superstition
Superstition/3005023615523065821.mp4,Tân Mùi 1991 có năm 2024 như thế nào?,https://v16m.byteicdn.com/c8e7faca4e16381e987a21c80d60c106/69554b10/video/tos/alisg/tos-alisg-pve-0037/oEYLViqKKA9HgresAQLWOroGterexjaIDECM5I/?a=0&bti=Ozk3QGo4dik3OjlmMzAuYCM6bTQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1470&bt=735&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYl62QsE1Gbit3KMf8Z4ka&mime_type=video_mp4&qs=0&rc=NjdoNDM6NTVpZTpoODg6OUBpanlkNWs5cm9ncDMzODgzNEAuMTNjL18tNjQxNjJiNl5gYSMybGpvMmRrXmJgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231100951CC4871CBB00908F412C7&btag=e00090000&cc=10,Superstition
Superstition/6296149304161868520.mp4,NHÂM THÂN 1992 năm 2024 nên cẩn trọng?,https://v16m.byteicdn.com/624f2921dc693fd833ac47d3da8acb86/69554b4a/video/tos/alisg/tos-alisg-pve-0037/owJdvbgnfAIzKeSUQBVlqUB6RiBUiCLtlSHEZ8/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1370&bt=685&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlR7QsE1GbzTCdUP8Z4ka&mime_type=video_mp4&qs=0&rc=OTs2aGU4NTQ0Omc0aWc3ZUBpM3U5dHY5cnFscDMzODgzNEA1LmM1MGFhXi0xNGBgMi4uYSNxbmVmMmRzcmJgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231101025691CB8AAA6EF8AAAE2C7&btag=e00090000&cc=10,Superstition
Superstition/8073528774140527484.mp4,GIÁP TUẤT 1994 năm 2024 nữ nhẹ nhàng hơn nam?,https://v16m.byteicdn.com/0105613f3477446358085241dc068dfe/69554b5b/video/tos/alisg/tos-alisg-pve-0037/ogIlserFMA85gVKygQFSnFUDTfGOoioEBCBE9I/?a=0&bti=Ozk3QGo4dik3OjlmMzAuYCM6bTQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1440&bt=720&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYl07QsE1GbPpDoiP8Z4ka&mime_type=video_mp4&qs=0&rc=aTgzNmk6PDRlNWk2NGY2ZkBpajplM3Y5cm47cDMzODgzNEBhY2MxXy1eXi0xLmFjMTUwYSMxNWxmMmRzaWNgLS1kLzFzcw%3D%3D&vvpl=1&l=2025123110105559E8002E22CFBE4DDAEC&btag=e00090000&cc=10,Superstition
Superstition/5623258215937521888.mp4,QUÝ HỢI 1983 năm 2024 cần lưu ý?,https://v16m.byteicdn.com/e7e6e07d2bb54409a516c1fa88c70d92/69554b6b/video/tos/alisg/tos-alisg-pve-0037/ocSh3DDQ0JF4BnLfCg1frUlbg8V0nAahEIWBgo/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1212&bt=606&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlkFQsE1Gbw56Qbf8Z4ka&mime_type=video_mp4&qs=0&rc=ZzM4ZzdoNWlpO2k7ZzM1OUBpMzxnZ3Q5cmxycDMzODgzNEAuNWIvLjAyXi0xXjAzLjFjYSNhaGFsMmRzLmNgLS1kLzFzcw%3D%3D&vvpl=1&l=202512311011185B98F3A9422552670F9B&btag=e00090000&cc=10,Superstition
Superstition/2541866339490070608.mp4,Phật Pháp Nhiệm Màu ||,https://v16m.byteicdn.com/1553f2f19855c3b79ee692bd8198f49d/69554b4c/video/tos/alisg/tos-alisg-pve-0037/oAUrmvIFgS4UAfofECMTUOAgGeAYLDAM2C6M1R/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2286&bt=1143&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlFFQsE1GbPpDoiP8Z4ka&mime_type=video_mp4&qs=0&rc=Ozo1M2k3NWQ6OWg6OzZmZ0BpajYzM3M5cjV0czMzODgzNEAzMi02NC0xNjQxL2EtNDMyYSMvbzJrMmRjZ2NgLS1kLzFzcw%3D%3D&vvpl=1&l=2025123110111924DD8694D488754F5A9F&btag=e00088000&cc=10,Superstition
Superstition/8234678508488706893.mp4,ẤT SỬU 1985 năm 2024 nữ gặt hái thành công?,https://v16m.byteicdn.com/3a7ee43d8ce7ebfbd7b1c9485dfea936/69554b88/video/tos/alisg/tos-alisg-pve-0037/o8vgXpgofAIUPoOiQDVl5lBDyEBUFCV9eMGE4k/?a=0&bti=Ozk3QGo4dik3OjlmMzAuYCM6bTQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1364&bt=682&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlSFQsE1GbAh8i4p8Z4ka&mime_type=video_mp4&qs=0&rc=OzU1N2k3ZTxmZzRnZ2hmNkBpajx5aGw5cjhmcDMzODgzNEBgYGIzYWFgNV4xXi4uMGEtYSMub2FjMmRzaGRgLS1kLzFzcw%3D%3D&vvpl=1&l=2025123110113718D4F9BA25B76058DAD6&btag=e00090000&cc=10,Superstition
Superstition/8864604203799210051.mp4,XU HƯỚNG CHỌN NGÀY - GIỜ sinh con chủ động. Nên hay không?,https://v16m.byteicdn.com/b26b4971e9a78dc889ddaae274400ff0/69554bb3/video/tos/alisg/tos-alisg-pve-0037/osNCB9FoNQD4p3gAzo2gfYE4lEICVYPBULeiWB/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=1%7C0%7C0%7C&cv=1&br=1252&bt=626&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlEbQsE1Gbcs.xPP8Z4ka&mime_type=video_mp4&qs=0&rc=aDU1OWU2aTs4OzYzZmdoNUBpMzl4NnU5cnQ1cDMzODgzNEAtNi4tXzYxXjAxY2EyYi5eYSNuLi1yMmRjbWVgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231101220A6559D05351C076EEBF6&btag=e00090000&cc=10,Superstition
Superstition/1830947805034947041.mp4,Số điện thoại có đuôi 6868 mà chưa phất lên?,https://v16m.byteicdn.com/8bca609620cc3e3fd45691e45065a64a/69554bc7/video/tos/alisg/tos-alisg-pve-0037/osJazy6iZYtVZAD62KQ7NBjDIA59jElmABPiZ/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1482&bt=741&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlDbQsE1GbfD6Qbf8Z4ka&mime_type=video_mp4&qs=0&rc=OGhkNmRpPDY1Mzk3ZTRmZ0BpajRnbG05cnRwcDMzODgzNEBhLjRjMzA1XmMxMDY2Ll81YSNxZmRyMmQ0YWVgLS1kLzFzcw%3D%3D&vvpl=1&l=20251231101312396F4167531133F6BC85&btag=e00088000&cc=10,Superstition
Superstition/8361758148312231518.mp4,CANH THÂN 1980 năm 2024 như thế nào?,https://v16m.byteicdn.com/e33834754c87951c38bc1cb3ea262428/69554beb/video/tos/alisg/tos-alisg-pve-0037/ooQZMluC4BnIdgVRjFIAVFEB4fDRVpgx3fAKiU/?a=0&bti=OHYpOTY0Zik3OjlmOm01MzE6ZDQ0MDo%3D&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&br=1490&bt=745&cs=0&ds=6&ft=InzTy_jWc9R8xR8bJTK7ZvFsYlSYQsE1Gb8SSKMf8Z4ka&mime_type=video_mp4&qs=0&rc=ODpmN2k5NDwzaTM3ZjU7aUBpM2RldGs5cjU6cDMzODgzNEAyMTBgNDFiNmMxMDIzLTY2YSNkYjFxMmRrcGdgLS1kLzFzcw%3D%3D&vvpl=1&l=2025123110134530174A984E7365138CC7&btag=e00088000&cc=10,Superstition
